level;code;name;parent;indicator;label;unit;value;period;inherited_from;source;tables
kunta;010;Alavus;South Ostrobothnia;vacant;Dwellings with no permanent residents;%;19.07;2025;;Tilastokeskus raku 15f6 (dwelling stock by occupancy);raku/15f6
kunta;010;Alavus;South Ostrobothnia;migration;Net migration;per 1,000 inh.;-5.36;2025;;Tilastokeskus muutl 11ae (vital statistics);muutl/11ae
kunta;010;Alavus;South Ostrobothnia;migration_dom;Intermunicipal net migration;per 1,000 inh.;-6.21;2025;;Tilastokeskus muutl 11ae;muutl/11ae
kunta;010;Alavus;South Ostrobothnia;completions_1000;Dwellings completed;per 1,000 dwellings;4.05;2026M07;maakunta;Tilastokeskus raku 156f (building and dwelling production, monthly, by region);raku/156f
kunta;010;Alavus;South Ostrobothnia;starts_1000;Dwellings started;per 1,000 dwellings;2.48;2026M07;maakunta;Tilastokeskus raku 156f;raku/156f
kunta;010;Alavus;South Ostrobothnia;permits_1000;Dwellings permitted;per 1,000 dwellings;2.52;2026M07;maakunta;Tilastokeskus raku 156f;raku/156f
kunta;010;Alavus;South Ostrobothnia;tax_home;Property tax, permanent dwelling;%;0.51;2026;;Verohallinto, kiinteistöveroprosentit kunnittain (kive_202);vero/kive_202
kunta;010;Alavus;South Ostrobothnia;tax_other;Property tax, other dwelling;%;1.21;2026;;Verohallinto, kiinteistöveroprosentit kunnittain (kive_202);vero/kive_202
kunta;010;Alavus;South Ostrobothnia;tax_general;Property tax, general (building);%;0.99;2026;;Verohallinto, kiinteistöveroprosentit kunnittain (kive_202);vero/kive_202
kunta;010;Alavus;South Ostrobothnia;tax_land;Property tax, general (land);%;1.3;2026;;Verohallinto, kiinteistöveroprosentit kunnittain (kive_202);vero/kive_202
kunta;010;Alavus;South Ostrobothnia;tax_undev;Property tax, undeveloped building site;%;3.0;2026;;Verohallinto, kiinteistöveroprosentit kunnittain (kive_202);vero/kive_202
kunta;010;Alavus;South Ostrobothnia;tax_income;Municipal income tax;%;9.6;2026;;Verohallinto, kuntien ja seurakuntien tuloveroprosentit;vero/tuloveroprosentit
kunta;010;Alavus;South Ostrobothnia;fc_growth;Projected population change 2026→2040;%;-12.77;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;010;Alavus;South Ostrobothnia;fc_abs;Projected change in residents 2026→2040;residents;-1347;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;010;Alavus;South Ostrobothnia;fc_growth_5y;Projected population change 2026→2031;%;-5.41;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;010;Alavus;South Ostrobothnia;fc_pop_rate_5y;Projected population change, per year;residents per 1,000 / yr;-10.81;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;010;Alavus;South Ostrobothnia;fc_0_6;Projected change, aged 0–6;%;-15.74;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;010;Alavus;South Ostrobothnia;fc_7_15;Projected change, aged 7–15;%;-32.36;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;010;Alavus;South Ostrobothnia;fc_20_34;Projected change, aged 20–34;%;-10.8;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;010;Alavus;South Ostrobothnia;fc_20_34_rel;Projected 20–34 share vs Finland;pp;-5.838;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;010;Alavus;South Ostrobothnia;fc_80p;Projected change, aged 80+;%;35.34;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;010;Alavus;South Ostrobothnia;crime_1000;Reported offences;per 1,000 inh.;75.14;2025;;Tilastokeskus rpk 13h4 (offences per 1 000 population in the area);rpk/13h4
kunta;010;Alavus;South Ostrobothnia;violence_1000;Violent offences;per 1,000 inh.;6.86;2025;;Tilastokeskus rpk 13h4 (offences per 1 000 population in the area);rpk/13h4
kunta;010;Alavus;South Ostrobothnia;property_1000;Property offences;per 1,000 inh.;29.53;2025;;Tilastokeskus rpk 13h4 (offences per 1 000 population in the area);rpk/13h4
kunta;010;Alavus;South Ostrobothnia;vandalism_1000;Criminal damage;per 1,000 inh.;4.51;2025;;Tilastokeskus rpk 13h4 (offences per 1 000 population in the area);rpk/13h4
kunta;010;Alavus;South Ostrobothnia;drugs_1000;Narcotics offences;per 1,000 inh.;1.03;2025;;Tilastokeskus rpk 13h4 (offences per 1 000 population in the area);rpk/13h4
kunta;010;Alavus;South Ostrobothnia;burglary_1000dw;Dwelling burglary;per 1,000 dwellings;1.1;2025;;Tilastokeskus rpk 13ex (offences known to the authorities) ÷ Paavo dwelling stock;rpk/13ex
kunta;010;Alavus;South Ostrobothnia;crime_trend;Reported offences, year on year;%;9.61;2025;;Tilastokeskus rpk 13h4;rpk/13h4
kunta;010;Alavus;South Ostrobothnia;radon_mean;Radon, mean;Bq/m³;57.0;2023;;Säteilyturvakeskus (STUK) — radon pientaloissa 2023 (CC BY 4.0);climate/radon
kunta;010;Alavus;South Ostrobothnia;radon_median;Radon, median;Bq/m³;49.0;2023;;Säteilyturvakeskus (STUK) — radon pientaloissa 2023 (CC BY 4.0);climate/radon
kunta;010;Alavus;South Ostrobothnia;radon_over300;Radon over 300 Bq/m³;% of measurements;0.0;2023;;Säteilyturvakeskus (STUK) — radon pientaloissa 2023 (CC BY 4.0);climate/radon
kunta;010;Alavus;South Ostrobothnia;projects_upcoming;Transport projects under way or decided;projects;0.0;2026;;Väylävirasto — hanketiedot (CC BY 4.0), plus the curated major projects in data/external/infra_fi.csv;infra/index
kunta;010;Alavus;South Ostrobothnia;stations_planned_1200m;Transport projects within 1.2 km;projects;0.0;2026;;Väylävirasto — hanketiedot (CC BY 4.0), plus the curated major projects in data/external/infra_fi.csv;infra/index
kunta;010;Alavus;South Ostrobothnia;dw_pre1980;Dwellings in buildings built before 1980;% of dwellings;43.16;2026;;Ryhti-rakennustietojärjestelmä — avoimet_rakennukset (Suomen ympäristökeskus, CC BY 4.0);ryhti/avoimet_rakennukset
kunta;010;Alavus;South Ostrobothnia;bld_m2_per_dwelling;Floor area per dwelling;m²;87.5;2026;;Ryhti-rakennustietojärjestelmä — avoimet_rakennukset (Suomen ympäristökeskus, CC BY 4.0);ryhti/avoimet_rakennukset
kunta;016;Asikkala;Päijät-Häme;growth;Population growth;% / yr;-0.61;2025;;Tilastokeskus vaerak 11re (kunta, 31 Dec) · Paavo 12f7 (postinumero);vaerak/11re · Postinumeroalueittainen_avoin_tieto:uusin/12f7
kunta;016;Asikkala;Päijät-Häme;income_med;Median income of inhabitants;€ / yr;24555;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;016;Asikkala;Päijät-Häme;income_hh;Mean household income;€ / yr;46434;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;016;Asikkala;Päijät-Häme;young;Share aged 20–34;%;8.96;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;016;Asikkala;Päijät-Häme;single;One-person households;%;44.06;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;016;Asikkala;Päijät-Häme;renters;Renter households;%;20.53;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;016;Asikkala;Päijät-Häme;unemp;Unemployment rate;%;11.81;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;016;Asikkala;Päijät-Häme;higher_ed;Tertiary education;%;29.5;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;016;Asikkala;Päijät-Häme;flats;Dwellings in blocks of flats;%;21.76;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;016;Asikkala;Päijät-Häme;avg_m2;Average dwelling size;m²;93.6;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;016;Asikkala;Päijät-Häme;m2_person;Floor area per person;m²;50.2;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;016;Asikkala;Päijät-Häme;unemp_m;Unemployment rate, monthly;%;9.5;2026M08;;Tilastokeskus / TEM tyonv 12tf (työnvälitystilasto, monthly);tyonv/12tf
kunta;016;Asikkala;Päijät-Häme;kela;Housing-allowance households;%;6.19;2024;;Kela, yleinen asumistuki, saajaruokakunnat kunnittain (avoindata.suomi.fi, CC BY 4.0) · denominator Tilastokeskus Paavo 12f8 te_taly;kela/yleinen_asumistuki · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;016;Asikkala;Päijät-Häme;price_m2;Old flats, price per m²;€ / m²;1152.0;2025;;Tilastokeskus ashi 13mu (postinumero, yearly) · 13mt (postinumero, quarterly) · 13mx (kunta, yearly);ashi/13mt · ashi/13mu · ashi/13mx
kunta;016;Asikkala;Päijät-Häme;price_sales;Sales of old flats;per year;34;2025;;Tilastokeskus ashi 13mu / 13mt / 13mx (asset transfer tax data from 2020);ashi/13mt · ashi/13mu · ashi/13mx
kunta;016;Asikkala;Päijät-Häme;price_rt;Terraced houses, price per m²;€ / m²;1220.0;2025;;Tilastokeskus ashi 13mu / 13mt (postinumero) · 13mx (kunta);ashi/13mt · ashi/13mu · ashi/13mx
kunta;016;Asikkala;Päijät-Häme;rent;Free-market rent;€ / m² / month;12.78;2026Q2;maakunta;Tilastokeskus asvu 15fa (rents, quarterly);asvu/15fa
kunta;016;Asikkala;Päijät-Häme;rent_obs;Rent observations;dwellings;8354;2026Q2;maakunta;Tilastokeskus asvu 15fa;asvu/15fa
kunta;016;Asikkala;Päijät-Häme;rent_ara;Government-subsidised (ARA) rent;€ / m² / month;12.83;2026Q2;maakunta;Tilastokeskus asvu 15fa;asvu/15fa
kunta;016;Asikkala;Päijät-Häme;rent_yoy;Rent change, year on year;%;-0.1;2026Q2;maakunta;Tilastokeskus asvu 15fa, annual change of the rent index;asvu/15fa
kunta;016;Asikkala;Päijät-Häme;vacant;Dwellings with no permanent residents;%;16.97;2025;;Tilastokeskus raku 15f6 (dwelling stock by occupancy);raku/15f6
kunta;016;Asikkala;Päijät-Häme;migration;Net migration;per 1,000 inh.;4.97;2025;;Tilastokeskus muutl 11ae (vital statistics);muutl/11ae
kunta;016;Asikkala;Päijät-Häme;migration_dom;Intermunicipal net migration;per 1,000 inh.;3.95;2025;;Tilastokeskus muutl 11ae;muutl/11ae
kunta;016;Asikkala;Päijät-Häme;completions_1000;Dwellings completed;per 1,000 dwellings;2.15;2026M07;maakunta;Tilastokeskus raku 156f (building and dwelling production, monthly, by region);raku/156f
kunta;016;Asikkala;Päijät-Häme;starts_1000;Dwellings started;per 1,000 dwellings;2.68;2026M07;maakunta;Tilastokeskus raku 156f;raku/156f
kunta;016;Asikkala;Päijät-Häme;permits_1000;Dwellings permitted;per 1,000 dwellings;1.55;2026M07;maakunta;Tilastokeskus raku 156f;raku/156f
kunta;016;Asikkala;Päijät-Häme;tax_home;Property tax, permanent dwelling;%;0.45;2026;;Verohallinto, kiinteistöveroprosentit kunnittain (kive_202);vero/kive_202
kunta;016;Asikkala;Päijät-Häme;tax_other;Property tax, other dwelling;%;1.25;2026;;Verohallinto, kiinteistöveroprosentit kunnittain (kive_202);vero/kive_202
kunta;016;Asikkala;Päijät-Häme;tax_general;Property tax, general (building);%;0.93;2026;;Verohallinto, kiinteistöveroprosentit kunnittain (kive_202);vero/kive_202
kunta;016;Asikkala;Päijät-Häme;tax_land;Property tax, general (land);%;1.3;2026;;Verohallinto, kiinteistöveroprosentit kunnittain (kive_202);vero/kive_202
kunta;016;Asikkala;Päijät-Häme;tax_undev;Property tax, undeveloped building site;%;3.0;2026;;Verohallinto, kiinteistöveroprosentit kunnittain (kive_202);vero/kive_202
kunta;016;Asikkala;Päijät-Häme;tax_income;Municipal income tax;%;8.1;2026;;Verohallinto, kuntien ja seurakuntien tuloveroprosentit;vero/tuloveroprosentit
kunta;016;Asikkala;Päijät-Häme;fc_growth;Projected population change 2026→2040;%;-4.71;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;016;Asikkala;Päijät-Häme;fc_abs;Projected change in residents 2026→2040;residents;-370;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;016;Asikkala;Päijät-Häme;fc_growth_5y;Projected population change 2026→2031;%;-2.3;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;016;Asikkala;Päijät-Häme;fc_pop_rate_5y;Projected population change, per year;residents per 1,000 / yr;-4.61;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;016;Asikkala;Päijät-Häme;fc_0_6;Projected change, aged 0–6;%;-8.16;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;016;Asikkala;Päijät-Häme;fc_7_15;Projected change, aged 7–15;%;-14.16;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;016;Asikkala;Päijät-Häme;fc_20_34;Projected change, aged 20–34;%;-2.05;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;016;Asikkala;Päijät-Häme;fc_20_34_rel;Projected 20–34 share vs Finland;pp;-8.599;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;016;Asikkala;Päijät-Häme;fc_80p;Projected change, aged 80+;%;38.47;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;016;Asikkala;Päijät-Häme;crime_1000;Reported offences;per 1,000 inh.;65.68;2025;;Tilastokeskus rpk 13h4 (offences per 1 000 population in the area);rpk/13h4
kunta;016;Asikkala;Päijät-Häme;violence_1000;Violent offences;per 1,000 inh.;4.97;2025;;Tilastokeskus rpk 13h4 (offences per 1 000 population in the area);rpk/13h4
kunta;016;Asikkala;Päijät-Häme;property_1000;Property offences;per 1,000 inh.;25.12;2025;;Tilastokeskus rpk 13h4 (offences per 1 000 population in the area);rpk/13h4
kunta;016;Asikkala;Päijät-Häme;vandalism_1000;Criminal damage;per 1,000 inh.;4.46;2025;;Tilastokeskus rpk 13h4 (offences per 1 000 population in the area);rpk/13h4
kunta;016;Asikkala;Päijät-Häme;drugs_1000;Narcotics offences;per 1,000 inh.;0.77;2025;;Tilastokeskus rpk 13h4 (offences per 1 000 population in the area);rpk/13h4
kunta;016;Asikkala;Päijät-Häme;burglary_1000dw;Dwelling burglary;per 1,000 dwellings;0.63;2025;;Tilastokeskus rpk 13ex (offences known to the authorities) ÷ Paavo dwelling stock;rpk/13ex
kunta;016;Asikkala;Päijät-Häme;crime_trend;Reported offences, year on year;%;-2.78;2025;;Tilastokeskus rpk 13h4;rpk/13h4
kunta;016;Asikkala;Päijät-Häme;flood_river_100;Watercourse flood hazard zone — 1/100a;% of land;1.22;2025;;Suomen ympäristökeskus (Syke) — tulvavaaravyöhykkeet, perusskenaariot (CC BY 4.0);climate/flood
kunta;016;Asikkala;Päijät-Häme;flood_river_1000;Watercourse flood hazard zone — 1/1000a;% of land;1.63;2025;;Suomen ympäristökeskus (Syke) — tulvavaaravyöhykkeet, perusskenaariot (CC BY 4.0);climate/flood
kunta;016;Asikkala;Päijät-Häme;flood_mapped;Flood-mapped share of the area;% of land;26.3;2025;;Suomen ympäristökeskus (Syke) — tulvavaaravyöhykkeet, perusskenaariot (CC BY 4.0);climate/flood
kunta;016;Asikkala;Päijät-Häme;radon_mean;Radon, mean;Bq/m³;297.0;2023;;Säteilyturvakeskus (STUK) — radon pientaloissa 2023 (CC BY 4.0);climate/radon
kunta;016;Asikkala;Päijät-Häme;radon_median;Radon, median;Bq/m³;143.0;2023;;Säteilyturvakeskus (STUK) — radon pientaloissa 2023 (CC BY 4.0);climate/radon
kunta;016;Asikkala;Päijät-Häme;radon_over300;Radon over 300 Bq/m³;% of measurements;24.0;2023;;Säteilyturvakeskus (STUK) — radon pientaloissa 2023 (CC BY 4.0);climate/radon
kunta;016;Asikkala;Päijät-Häme;projects_upcoming;Transport projects under way or decided;projects;0.0;2026;;Väylävirasto — hanketiedot (CC BY 4.0), plus the curated major projects in data/external/infra_fi.csv;infra/index
kunta;016;Asikkala;Päijät-Häme;stations_planned_1200m;Transport projects within 1.2 km;projects;0.0;2026;;Väylävirasto — hanketiedot (CC BY 4.0), plus the curated major projects in data/external/infra_fi.csv;infra/index
kunta;016;Asikkala;Päijät-Häme;dw_pre1980;Dwellings in buildings built before 1980;% of dwellings;44.15;2026;;Ryhti-rakennustietojärjestelmä — avoimet_rakennukset (Suomen ympäristökeskus, CC BY 4.0);ryhti/avoimet_rakennukset
kunta;016;Asikkala;Päijät-Häme;bld_m2_per_dwelling;Floor area per dwelling;m²;82.2;2026;;Ryhti-rakennustietojärjestelmä — avoimet_rakennukset (Suomen ympäristökeskus, CC BY 4.0);ryhti/avoimet_rakennukset
kunta;018;Askola;Uusimaa;growth;Population growth;% / yr;0.56;2025;;Tilastokeskus vaerak 11re (kunta, 31 Dec) · Paavo 12f7 (postinumero);vaerak/11re · Postinumeroalueittainen_avoin_tieto:uusin/12f7
kunta;018;Askola;Uusimaa;income_med;Median income of inhabitants;€ / yr;29017;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;018;Askola;Uusimaa;income_hh;Mean household income;€ / yr;55373;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;018;Askola;Uusimaa;young;Share aged 20–34;%;12.21;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;018;Askola;Uusimaa;single;One-person households;%;34.79;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;018;Askola;Uusimaa;renters;Renter households;%;12.71;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;018;Askola;Uusimaa;unemp;Unemployment rate;%;7.55;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;018;Askola;Uusimaa;higher_ed;Tertiary education;%;25.04;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;018;Askola;Uusimaa;flats;Dwellings in blocks of flats;%;1.82;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;018;Askola;Uusimaa;avg_m2;Average dwelling size;m²;100.8;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;018;Askola;Uusimaa;m2_person;Floor area per person;m²;47.2;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
